N=0,0.519966,0.550256,0.557885,0.565164,0.573205,0.581109,0.588937,0.597391,0.605951,0.614069,0.622339,0.631586,0.640864,0.649363,0.656184,0.663752,0.672572,0.681254,0.688304,0.695186,0.702617,0.710491,0.717922,0.724620,0.731380,0.738018,0.744793,0.751064,0.757122,0.763195,0.768994,0.774609,0.779980,0.785153,0.790524,0.794766,0.799054,0.803250,0.807584,0.811307,0.814282,0.817365,0.820462,0.823545,0.825772,0.827573,0.829526,0.831769,0.834211,0.836210,0.836515,0.836103,0.836393,0.837034,0.837308,0.836912,0.836057,0.834943,0.833875,0.832837,0.831250,0.828702,0.826154,0.823911,0.821439,0.818265,0.814588,0.811154,0.807340,0.803510,0.799969,0.796490,0.792676,0.787625,0.781735,0.775982,0.770260,0.763455,0.757000,0.751827,0.746868,0.740505,0.732570,0.725307,0.718791,0.711727,0.703655,0.695598,0.688472,0.681147,0.673167,0.664927,0.656596,0.648539,0.640391,0.632227,0.624155,0.615824,0.607324,0.598993,0.590707,0.582040,0.572808,0.563928,0.555611,0.547448,0.539635,0.530938,0.521630,0.512779,0.504616,0.496452,0.488380,0.480552,0.472847,0.464515,0.455558,0.447257,0.439094,0.431174,0.423270,0.415717,0.408103,0.400931,0.394263,0.387381,0.379721,0.372381,0.365881,0.359899,0.353460,0.347311,0.341634,0.335531,0.329732,0.324529,0.319539,0.314961,0.311055,0.306859,0.302861,0.298329,0.294362,0.290776,0.287572,0.284932,0.282628,0.279927,0.277577,0.275456,0.274022,0.272831,0.271290,0.270054,0.269245,0.269261,0.270161,0.270527,0.270558,0.270771,0.271824,0.273579,0.275425,0.277195,0.278630,0.280552,0.283604,0.286763,0.290150,0.293263,0.296284,0.299580,0.303395,0.308278,0.313359,0.318807,0.324086,0.328588,0.333471,0.339391,0.345571,0.351568,0.357198,0.362722,0.368841,0.375875,0.383124,0.390677,0.397818,0.405249,0.412680,0.419974,0.427543,0.435737,0.443641,0.451270,0.459144,0.467704,0.476219,0.484398,0.492744,0.501228,0.509987,0.518669,0.527672,0.536217,0.544671,0.553689,0.562463,0.571206,0.579858,0.588739,0.597269,0.605707,0.614221,0.622568,0.630610,0.638697,0.647395,0.656016,0.663890,0.671824,0.679805,0.687343,0.694728,0.701976,0.709239,0.716442,0.723461,0.730388,0.737041,0.743450,0.749844,0.755932,0.761532,0.767086,0.772747,0.778180,0.783032,0.787640,0.792462,0.797070,0.800793,0.805158,0.809476,0.813748,0.816220,0.818509,0.821881,0.825589,0.828519,0.830365,0.831403,0.832319,0.833051,0.834073,0.834928,0.835737,0.836057,0.835767,0.834989,0.834104,0.833387,0.832364,0.831113,0.828733,0.826871,0.824903,0.823209,0.821302,0.818418,0.814908,0.811292,0.808316,0.805905,0.802106,0.796033,0.789990,0.785412,0.781689,0.776715,0.770352,0.764233,0.759014,0.753368,0.747127,0.740826,0.733349,0.726787,0.720485,0.714015,0.705806,0.696849,0.689158,0.682887,0.676204,0.668345,0.660060,0.651591,0.643030,0.635477,0.627237,0.618036,0.609216,0.602045,0.595148,0.585931,0.575326,0.566247,0.558373,0.550103,0.541466,0.532815,0.524330,0.515969,0.507713,0.498863,0.489632,0.481041,0.473030,0.465339,0.456870,0.448432,0.440238,0.432624,0.424857,0.417044,0.409308,0.402075,0.394827,0.387717,0.380865,0.374151,0.366964,0.360327,0.354284,0.349355,0.343893,0.337484,0.330907,0.325490,0.321050,0.316213,0.311162,0.306767,0.303624,0.300130,0.295476,0.290974,0.287724,0.285359,0.283070,0.280751,0.278630,0.276646,0.275166,0.273762,0.272358,0.271321,0.270710,0.270085,0.270176,0.270375,0.270924,0.271839,0.272999,0.274662,0.276234,0.277989,0.279957,0.282292,0.284733,0.287495,0.290288,0.293629,0.297566,0.301259,0.305226,0.309377,0.314336,0.318990,0.323262,0.327962,0.333455,0.339498,0.345373,0.351019,0.356832,0.363561,0.370703,0.377218,0.383398,0.389853,0.397147,0.405127,0.412497,0.419577,0.426856,0.434882,0.443000,0.450843,0.458564,0.466468,0.474922,0.484016,0.492805,0.501060,0.509499,0.518090,0.527001,0.535378,0.544030,0.552453,0.561181,0.569955,0.578988,0.587777,0.595865,0.603754,0.612177,0.621180,0.629648,0.637858,0.645670,0.653895,0.662196,0.670344,0.678538,0.685939,0.693462,0.700832,0.708156,0.714916,0.721523,0.728115,0.735790,0.743450,0.749676,0.755016,0.760601,0.766766,0.773144,0.778470,0.782879,0.787335,0.792325,0.797589,0.802625,0.806867,0.810864,0.813916,0.816815,0.819715,0.822766,0.825269,0.827588,0.830182,0.831876,0.833555,0.835859,0.837949,0.838529,0.837476,0.836927,0.837064,0.837324,0.837125,0.836393,0.835218,0.834119,0.832334,0.829404,0.826902,0.825208,0.823209,0.820172,0.816388,0.813001,0.809689,0.805829,0.801572,0.797513,0.793652,0.789090,0.783185,0.777478,0.772045,0.766522,0.760403,0.753964,0.747768,0.741772,0.735286,0.728634,0.721798,0.714580,0.706981,0.699367,0.691829,0.684459,0.676905,0.669200,0.661051,0.652705,0.644221,0.635935,0.627832,0.619425,0.611063,0.603159,0.595209,0.586343,0.576730,0.567834,0.559915,0.551156,0.542290,0.533379,0.524865,0.516503,0.508110,0.499611,0.490913,0.482399,0.474098,0.465843,0.457893,0.449668,0.441581,0.433707,0.425834,0.418326,0.410727,0.403372,0.395819,0.389059,0.381918,0.374868,0.368048,0.361654,0.355276,0.349020,0.343633,0.338262,0.332570,0.327321,0.322103,0.316869,0.311498,0.306905,0.303471,0.300084,0.296117,0.292851,0.289891,0.286717,0.283360,0.280735,0.279164,0.277485,0.275410,0.273899,0.272679,0.271534,0.271046,0.270726,0.270329,0.269963,0.270268,0.271778,0.272663,0.273487,0.274464,0.276555,0.279515,0.281834,0.284260,0.286763,0.289479,0.292943,0.296834,0.300191,0.304250,0.309071,0.313344,0.316991,0.321202,0.326589,0.332403,0.337758,0.343191,0.349187,0.356069,0.363348,0.369985,0.375891,0.381506,0.387778,0.395377,0.403418,0.410712,0.417227,0.424613,0.433570,0.442100,0.450309,0.458564,0.467033,0.474678,0.482872,0.491554,0.500206,0.508339,0.516594,0.525872,0.534997,0.543130,0.551019,0.559899,0.569360,0.578286,0.587060,0.595438,0.604181,0.613123,0.622339,0.630228,0.637705,0.645411,0.653254,0.661143,0.669093,0.677836,0.686336,0.693309,0.699550,0.706661,0.714733,0.721981,0.728130,0.734356,0.741711,0.749020,0.755596,0.760937,0.765927,0.772290,0.778119,0.783688,0.788418,0.792935,0.797070,0.801343,0.805493,0.809430,0.813535,0.817090,0.820111,0.822293,0.824460,0.826596,0.828717,0.830762,0.832410,0.833906,0.835462,0.836439,0.836713,0.836301,0.835798,0.835431,0.835569,0.835599,0.834730,0.833448,0.832105,0.830228,0.827665,0.824689,0.822309,0.819593,0.816205,0.812985,0.809415,0.806134,0.802579,0.798016,0.793317,0.788144,0.782864,0.777646,0.772869,0.767620,0.762387,0.756603,0.750393,0.744076,0.737118,0.730266,0.723278,0.716564,0.709545,0.702159,0.695033,0.687831,0.680049,0.671489,0.663172,0.655756,0.648615,0.640223,0.631083,0.622293,0.614343,0.606531,0.598077,0.589792,0.581064,0.572274,0.563302,0.554955,0.546365,0.537789,0.529091,0.520516,0.512291,0.503105,0.494072,0.485344,0.477333,0.468956,0.460319,0.452155,0.444068,0.436377,0.428565,0.421332,0.413809,0.405600,0.397299,0.390478,0.384253,0.377279,0.370108,0.363455,0.357504,0.351537,0.345647,0.340032,0.334157,0.328603,0.322805,0.317968,0.313497,0.309224,0.304295,0.300298,0.296712,0.293828,0.291051,0.287999,0.284474,0.281605,0.279408,0.277409,0.275105,0.273320,0.272023,0.271412,0.271046,0.270619,0.269871,0.269917,0.270512,0.271153,0.271901,0.272877,0.274556,0.276432,0.278630,0.280812,0.283131,0.285710,0.288701,0.291630,0.295109,0.298695,0.302892,0.307027,0.311269,0.316014,0.321019,0.325841,0.330465,0.335500,0.341939,0.348028,0.354253,0.360342,0.366766,0.373663,0.380575,0.387076,0.393744,0.401129,0.408728,0.416632,0.424414,0.432319,0.439963,0.447547,0.455344,0.463416,0.471763,0.480217,0.488396,0.496788,0.505425,0.514397,0.523140,0.531624,0.540581,0.549645,0.558175,0.565728,0.573892,0.582788,0.592142,0.600610,0.608682,0.617060,0.625650,0.634394,0.642512,0.650156,0.657633,0.665751,0.674189,0.682338,0.689632,0.697093,0.704463,0.712093,0.719203,0.725765,0.732357,0.738613,0.745449,0.752300,0.758511,0.763607,0.769116,0.774853,0.780560,0.785733,0.790524,0.795132,0.799725,0.804196,0.807980,0.811368,0.815290,0.819272,0.822583,0.824659,0.826108,0.827710,0.829252,0.831388,0.834119,0.835904,0.836820,0.837659,0.837919,0.837995,0.837461,0.836759,0.835737,0.835157,0.835004,0.833844,0.831632,0.829343,0.826749,0.824002,0.820935,0.818036,0.814740,0.811337,0.808545,0.805432,0.800717,0.795132,0.790494,0.785946,0.780652,0.775082,0.769345,0.763714,0.757763,0.751888,0.745815,0.739178,0.731472,0.723781,0.717128,0.711238,0.704936,0.697307,0.688823,0.681208,0.673594,0.665721,0.657023,0.648539,0.640375,0.632258,0.623804,0.614725,0.606531,0.598413,0.590127,0.581415,0.572931,0.564477,0.555474,0.546456,0.538048,0.529961,0.521096,0.512428,0.503807,0.495415,0.486885,0.478294,0.469688,0.461784,0.453788,0.445624,0.437232,0.429282,0.422171,0.415335,0.407446,0.399191,0.392004,0.385595,0.378958,0.372213,0.364858,0.358373,0.352758,0.347524,0.341955,0.334951,0.329290,0.324697,0.320516,0.316014,0.311101,0.306081,0.301640,0.297810,0.294240,0.291432,0.289357,0.287388,0.284138,0.280110,0.277363,0.275502,0.274739,0.273915,0.272923,0.272160,0.271550,0.271244,0.271244,0.271168,0.271778,0.272801,0.273884,0.275029,0.276249,0.278492,0.280613,0.282811,0.285588,0.288472,0.291493,0.294484,0.298085,0.302159,0.306996,0.311315,0.315084,0.319707,0.325567,0.331426,0.336034,0.340780,0.345846,0.352605,0.359991,0.366278,0.372702,0.379156,0.385794,0.392966,0.399802,0.406882,0.414435,0.422187,0.430014,0.437659,0.445243,0.453635,0.462196,0.470573,0.478599,0.487343,0.496544,0.504646,0.513008,0.522423,0.531991,0.540154,0.547280,0.555215,0.564569,0.574075,0.582712,0.590997,0.599298,0.608499,0.617746,0.625635,0.633097,0.640513,0.649226,0.657679,0.665553,0.673533,0.681971,0.689845,0.697200,0.704479,0.712001,0.718791,0.725643,0.733120,0.740536,0.746471,0.751781,0.757839,0.764065,0.770794,0.776577,0.781353,0.785931,0.790799,0.795941,0.800870,0.804456,0.808225,0.811856,0.815564,0.818738,0.821820,0.824903,0.828061,0.830320,0.831434,0.832639,0.834104,0.835767,0.836622,0.836957,0.836957,0.837156,0.837476,0.837140,0.836439,0.835157,0.833494,0.832242,0.830777,0.829206,0.827588,0.824537,0.821302,0.817899,0.814832,0.811414,0.807782,0.803845,0.798993,0.794293,0.789761,0.784848,0.779736,0.774517,0.769009,0.763241,0.757671,0.751965,0.746181,0.740261,0.733333,0.726070,0.718975,0.712612,0.705486,0.697932,0.689784,0.681682,0.674144,0.666850,0.659312,0.650919,0.642374,0.634363,0.626245,0.617380,0.608392,0.599863,0.591608,0.583444,0.574884,0.565164,0.555779,0.547570,0.540032,0.531563,0.522911,0.514183,0.505440,0.496910,0.488472,0.479835,0.471244,0.462425,0.454292,0.446983,0.439521,0.431662,0.423209,0.415625,0.408652,0.401541,0.393912,0.386725,0.380468,0.374533,0.367712,0.360250,0.352956,0.346731,0.341558,0.336110,0.330465,0.325246,0.320317,0.315999,0.311543,0.306523,0.301946,0.298299,0.294896,0.291752,0.288457,0.285588,0.283787,0.281895,0.279316,0.276677,0.274876,0.273579,0.271992,0.271321,0.270939,0.270634,0.270497,0.270954,0.271931,0.272633,0.273335,0.274067,0.275380,0.277714,0.280583,0.283024,0.285023,0.287327,0.290974,0.294972,0.298283,0.300862,0.304372,0.310170,0.315908,0.320180,0.324269,0.329793,0.335576,0.341604,0.347341,0.353109,0.358206,0.363851,0.371786,0.379431,0.385794,0.391852,0.398718,0.407004,0.414740,0.421759,0.428595,0.436790,0.445136,0.453162,0.461219,0.469413,0.478111,0.486671,0.495216,0.503548,0.511727,0.520226,0.529046,0.538125,0.546578,0.554513,0.562860,0.571969,0.581552,0.590784,0.598138,0.605859,0.614557,0.623957,0.632822,0.640543,0.648463,0.656626,0.665553,0.673350,0.680140,0.686641,0.694362,0.703151,0.710979,0.717266,0.723537,0.730755,0.738079,0.744625,0.750500,0.755779,0.761700,0.768322,0.775555,0.781155,0.784573,0.788556,0.793500,0.798901,0.803235,0.806531,0.809827,0.813489,0.817319,0.820325,0.822843,0.825879,0.828779,0.830854,0.831556,0.832654,0.834272,0.835370,0.836637,0.837171,0.837278,0.836881,0.836957,0.837232,0.836011,0.833982,0.832227,0.831174,0.829618,0.827573,0.825040,0.821958,0.819562,0.816724,0.813458,0.809674,0.805280,0.800717,0.796262,0.792432,0.787839,0.782376,0.776883,0.771420,0.766125,0.760113,0.753567,0.746807,0.740642,0.734371,0.728161,0.721340,0.714321,0.707164,0.699489,0.691157,0.683345,0.675761,0.668299,0.660594,0.652735,0.644572,0.636545,0.627939,0.619333,0.610513,0.601617,0.592493,0.584024,0.575692,0.567971,0.559670,0.550469,0.541421,0.532708,0.524880,0.516411,0.507256,0.497826,0.489265,0.481895,0.474281,0.465904,0.457023,0.448875,0.441306,0.433631,0.425528,0.417472,0.410132,0.403143,0.395651,0.387594,0.380011,0.373877,0.367819,0.361624,0.355306,0.349111,0.343008,0.337041,0.332067,0.327276,0.321859,0.316594,0.311971,0.307988,0.304112,0.300175,0.296559,0.293065,0.289723,0.286641,0.283726,0.281605,0.280049,0.278416,0.275685,0.273487,0.272084,0.271290,0.271000,0.270726,0.271107,0.271107,0.271489,0.272190,0.273091,0.273884,0.275166,0.277119,0.279576,0.282063,0.284611,0.287083,0.290074,0.293538,0.296941,0.300160,0.303639,0.308034,0.312917,0.317647,0.322499,0.327657,0.333318,0.339681,0.345663,0.350423,0.355581,0.361959,0.368963,0.376318,0.383246,0.389883,0.396521,0.404089,0.411963,0.419532,0.426337,0.433570,0.441550,0.450492,0.459373,0.467155,0.474922,0.483268,0.491859,0.500526,0.508568,0.517082,0.526192,0.535241,0.543938,0.552026,0.560220,0.568872,0.578256,0.587610,0.595590,0.603342,0.611811,0.620737,0.629740,0.638056,0.645716,0.653819,0.662120,0.670771,0.679286,0.686992,0.694118,0.700740,0.708034,0.715511,0.722255,0.728801,0.736309,0.743740,0.750210,0.755871,0.761624,0.767437,0.773266,0.778820,0.783917,0.788525,0.793683,0.798901,0.803082,0.806653,0.810239,0.814343,0.817975,0.820874,0.823407,0.825132,0.827604,0.830655,0.833631,0.834989,0.834974,0.835523,0.836240,0.837186,0.837781,0.837491,0.836866,0.836210,0.835752,0.835218,0.833951,0.831830,0.829358,0.827970,0.826551,0.824231,0.820706,0.817060,0.813397,0.810224,0.806836,0.802350,0.796597,0.791379,0.787198,0.783139,0.777722,0.771832,0.765896,0.760433,0.754742,0.748089,0.741146,0.734005,0.727337,0.720699,0.713741,0.706996,0.700664,0.694133,0.686137,0.677241,0.669398,0.661952,0.653773,0.645228,0.637583,0.629908,0.620951,0.611582,0.603220,0.595590,0.587121,0.578058,0.569390,0.561059,0.552316,0.543481,0.534691,0.525963,0.517250,0.509224,0.500725,0.491676,0.482734,0.474662,0.467231,0.458885,0.450706,0.442924,0.435142,0.426963,0.418997,0.411841,0.404456,0.396841,0.389883,0.383047,0.376242,0.369268,0.363027,0.357198,0.351019,0.344457,0.338766,0.333333,0.328298,0.323079,0.317342,0.312673,0.308934,0.305394,0.301472,0.296925,0.293111,0.289586,0.286778,0.284230,0.281361,0.278660,0.276722,0.275563,0.274006,0.272053,0.271244,0.270863,0.270146,0.269642,0.269902,0.270787,0.271336,0.272404,0.273960,0.275288,0.276982,0.279194,0.281559,0.283635,0.286397,0.289372,0.292561,0.296010,0.299306,0.303456,0.307836,0.312230,0.316533,0.321233,0.326802,0.332570,0.338079,0.343069,0.348562,0.355108,0.361822,0.368475,0.375158,0.381704,0.388556,0.395926,0.403632,0.410956,0.418189,0.425772,0.434470,0.442924,0.450065,0.456718,0.464714,0.473777,0.482948,0.491035,0.499138,0.507561,0.517128,0.526589,0.534783,0.542382,0.550362,0.559609,0.568597,0.577188,0.585580,0.594095,0.603037,0.611551,0.619944,0.627771,0.635920,0.644190,0.653056,0.661402,0.669078,0.676814,0.684733,0.692744,0.700191,0.707164,0.713756,0.720638,0.727947,0.735271,0.741833,0.748043,0.754696,0.761181,0.766567,0.771786,0.776577,0.781933,0.787610,0.792370,0.796338,0.800366,0.804547,0.808225,0.811292,0.814435,0.817777,0.821439,0.824613,0.826825,0.827985,0.828977,0.831571,0.834623,0.836149,0.835889,0.835676,0.836561,0.837156,0.836637,0.835920,0.835554,0.835431,0.834470,0.832059,0.829297,0.827466,0.825803,0.823316,0.820294,0.817365,0.814176,0.810773,0.806897,0.802808,0.798398,0.793912,0.789334,0.784039,0.779019,0.774151,0.768872,0.762997,0.756771,0.750240,0.743801,0.737438,0.730648,0.723430,0.716472,0.709514,0.702632,0.695430,0.687938,0.679698,0.671122,0.663050,0.655390,0.647761,0.639429,0.631113,0.622736,0.614206,0.605737,0.597086,0.587945,0.578759,0.570443,0.562325,0.553246,0.544244,0.535866,0.527428,0.518822,0.510369,0.501900,0.492958,0.484047,0.476051,0.467948,0.459617,0.451453,0.443519,0.435431,0.427756,0.420310,0.412650,0.405051,0.397650,0.390875,0.383703,0.376410,0.369528,0.363195,0.357748,0.352361,0.346181,0.339254,0.332845,0.327779,0.323217,0.318288,0.313726,0.309606,0.305287,0.301030,0.297093,0.293599,0.290150,0.286793,0.283818,0.281239,0.279255,0.277317,0.275746,0.274723,0.273976,0.272541,0.270939,0.269825,0.269688,0.270512,0.271183,0.272251,0.272862,0.273915,0.275456,0.277241,0.279042,0.281056,0.283436,0.285863,0.288975,0.292424,0.295720,0.299077,0.303258,0.308171,0.312947,0.316823,0.321096,0.325612,0.331289,0.337499,0.343557,0.348745,0.354055,0.360189,0.367224,0.374502,0.381399,0.387808,0.394690,0.402228,0.409735,0.416968,0.424949,0.433402,0.440787,0.448112,0.456367,0.465095,0.472755,0.480873,0.489174,0.497429,0.505806,0.514931,0.524681,0.533242,0.540551,0.548516,0.557702,0.567071,0.576272,0.585290,0.592844,0.599557,0.607904,0.618219,0.627131,0.635508,0.643351,0.651530,0.659281,0.667124,0.675242,0.683574,0.690929,0.698238,0.705547,0.712612,0.719799,0.727001,0.733913,0.740658,0.746899,0.753689,0.760204,0.766110,0.771725,0.776211,0.781155,0.786358,0.791669,0.796338,0.801053,0.805203,0.809201,0.812711,0.815641,0.818082,0.821927,0.825895,0.827817,0.828992,0.831540,0.834562,0.836072,0.836545,0.837369,0.838529,0.838697,0.837552,0.836332,0.836072,0.836393,0.836469,0.835050,0.832959,0.830716,0.829267,0.827405,0.824201,0.819593,0.815595,0.813718,0.811399,0.807736,0.802976,0.798413,0.794491,0.789639,0.784543,0.778408,0.772610,0.767529,0.763088,0.757046,0.749966,0.743023,0.736233,0.729519,0.722957,0.715755,0.708125,0.701228,0.694713,0.687648,0.680217,0.672343,0.664607,0.656870,0.648127,0.639017,0.630304,0.622171,0.614145,0.605325,0.596429,0.588281,0.579980,0.572061,0.562860,0.553918,0.545449,0.537942,0.529946,0.519677,0.510109,0.502388,0.495232,0.486366,0.476799,0.468269,0.460533,0.453330,0.446159,0.438163,0.429526,0.421469,0.413931,0.406317,0.399008,0.391943,0.385077,0.378134,0.371771,0.365454,0.358755,0.352041,0.346441,0.341436,0.336049,0.330358,0.324834,0.318944,0.313329,0.309346,0.305592,0.301885,0.297765,0.293858,0.291005,0.288014,0.285023,0.281926,0.279866,0.278325,0.276432,0.274662,0.273594,0.272953,0.272068,0.271519,0.271061,0.270970,0.271183,0.271916,0.272587,0.273335,0.274556,0.276127,0.278431,0.280827,0.282887,0.285222,0.287434,0.290333,0.294362,0.298466,0.302144,0.305852,0.310536,0.315694,0.320531,0.325063,0.329747,0.334783,0.340871,0.346685,0.353033,0.359136,0.365469,0.372396,0.379461,0.385748,0.391989,0.398657,0.406119,0.414008,0.421836,0.429892,0.438010,0.445701,0.453880,0.461997,0.470146,0.477791,0.485908,0.495018
